Throw_IDs,Times_Practiced_x,Player_Consistency_Score,Cumulative_Impact_Force,Throws_Per_Week,Throw_Technique_Style,Player_Experience_Level,Throw_Accuracy_Deviation,Flip_Result,Times_Practiced_y,Times_Adjusted_Grip,Impact_Point
102104,48020.0,48.0,298.0,17.0,Calculated_Lob,Veteran (46-65),21.0,Yes,48020.0,7.0,Face_Hit
100713,300444.0,32.0,845.58,1.0,Steady_Push,Veteran (46-65),0.0,No,300444.0,0.0,Edge_Hit
102789,274059.0,35.0,772.18,22.0,Steady_Push,Veteran (46-65),10.0,No,274059.0,2.0,Corner_Hit
101029,107112.0,18.0,543.0,20.0,Steady_Push,Veteran (46-65),25.0,Yes,107112.0,2.0,Face_Hit
101146,175470.0,58.0,401.0,25.0,Quick_Flick,Veteran (46-65),1.0,Yes,175470.0,7.0,Corner_Hit
102214,171201.0,26.0,592.0,11.0,Calculated_Lob,Veteran (46-65),9.0,Yes,171201.0,7.0,Face_Hit
100626,174198.0,8.0,358.0,5.0,Calculated_Lob,Experienced (26-45),12.0,Yes,174198.0,2.0,Face_Hit
100237,111474.0,46.0,363.0,5.0,Steady_Push,Experienced (26-45),30.0,Yes,111474.0,7.0,Corner_Hit
101919,369004.0,15.0,709.89,25.0,Steady_Push,Experienced (26-45),9.0,No,369004.0,1.0,Face_Hit
101995,112934.0,8.0,866.0,10.0,Calculated_Lob,Experienced (26-45),23.0,Yes,112934.0,2.0,Edge_Hit
102388,244829.0,32.0,304.29,27.0,Calculated_Lob,Veteran (46-65),1.0,Yes,244829.0,9.0,Edge_Hit
100555,212349.0,30.0,408.78,23.0,Calculated_Lob,Veteran (46-65),9.0,Yes,212349.0,3.0,Edge_Hit
100811,220000.0,53.0,140.12,7.0,Quick_Flick,Veteran (46-65),9.0,Yes,220000.0,7.0,Face_Hit
101797,415940.0,44.0,776.12,7.0,Steady_Push,Experienced (26-45),12.0,No,415940.0,4.0,Edge_Hit
102972,315982.0,27.0,705.34,2.0,Steady_Push,Experienced (26-45),2.0,No,315982.0,1.0,Edge_Hit
102788,110970.0,35.0,284.0,30.0,Steady_Push,Experienced (26-45),19.0,Yes,110970.0,3.0,Corner_Hit
100617,202054.0,56.0,746.0,21.0,Quick_Flick,Experienced (26-45),6.0,Yes,202054.0,10.0,Edge_Hit
100068,283899.0,11.0,553.73,23.0,Steady_Push,Veteran (46-65),6.0,No,283899.0,2.0,Face_Hit
102047,250119.0,28.0,778.5,18.0,Calculated_Lob,Veteran (46-65),21.0,Yes,250119.0,8.0,Edge_Hit
100692,439907.0,45.0,,17.0,Steady_Push,Experienced (26-45),10.0,No,439907.0,0.0,Edge_Hit
102646,241431.0,46.0,245.32,10.0,Steady_Push,Experienced (26-45),20.0,Yes,241431.0,2.0,Corner_Hit
103195,69970.0,54.0,113.0,24.0,Calculated_Lob,Veteran (46-65),16.0,Yes,69970.0,9.0,Face_Hit
100735,393903.0,6.0,567.19,3.0,Calculated_Lob,Experienced (26-45),4.0,No,393903.0,2.0,Face_Hit
100124,331800.0,6.0,802.55,23.0,Steady_Push,Experienced (26-45),18.0,No,331800.0,0.0,Edge_Hit
100608,36184.0,7.0,211.0,22.0,Steady_Push,Veteran (46-65),4.0,Yes,36184.0,9.0,Edge_Hit
102209,250836.0,20.0,689.42,7.0,Calculated_Lob,Veteran (46-65),11.0,Yes,250836.0,8.0,Corner_Hit
103022,277327.0,14.0,,26.0,Steady_Push,Experienced (26-45),11.0,No,277327.0,2.0,Corner_Hit
101891,396622.0,46.0,555.67,27.0,Steady_Push,Experienced (26-45),9.0,No,396622.0,1.0,Face_Hit
101525,158772.0,38.0,126.0,14.0,Steady_Push,Veteran (46-65),9.0,Yes,158772.0,7.0,Face_Hit
101260,405140.0,36.0,990.3,11.0,Calculated_Lob,Experienced (26-45),18.0,No,405140.0,2.0,Edge_Hit
102301,400553.0,50.0,651.35,11.0,Steady_Push,Rookie (0-25),15.0,No,400553.0,2.0,Face_Hit
100990,20677.0,59.0,729.0,16.0,Steady_Push,Rookie (0-25),9.0,Yes,20677.0,2.0,Corner_Hit
101841,214262.0,53.0,683.69,10.0,Calculated_Lob,Veteran (46-65),27.0,Yes,214262.0,5.0,Face_Hit
102080,364509.0,33.0,555.71,15.0,Steady_Push,Rookie (0-25),5.0,No,364509.0,1.0,Face_Hit
100862,390395.0,48.0,845.62,7.0,Steady_Push,Rookie (0-25),12.0,No,390395.0,1.0,Edge_Hit
101440,310119.0,24.0,601.79,14.0,Steady_Push,Experienced (26-45),0.0,No,310119.0,1.0,Face_Hit
100807,234848.0,1.0,367.84,16.0,Calculated_Lob,Veteran (46-65),28.0,Yes,234848.0,4.0,Face_Hit
102700,159721.0,23.0,922.0,2.0,Steady_Push,Rookie (0-25),27.0,Yes,159721.0,0.0,Face_Hit
100749,341811.0,32.0,849.15,27.0,Steady_Push,Rookie (0-25),12.0,No,341811.0,0.0,Face_Hit
102195,293137.0,18.0,752.03,29.0,Calculated_Lob,Experienced (26-45),8.0,No,293137.0,2.0,Edge_Hit
100505,15647.0,20.0,616.0,17.0,Quick_Flick,Experienced (26-45),26.0,Yes,15647.0,0.0,Corner_Hit
100939,293467.0,34.0,686.69,16.0,Steady_Push,Experienced (26-45),2.0,No,293467.0,1.0,Face_Hit
102095,319870.0,9.0,965.98,22.0,Steady_Push,Experienced (26-45),17.0,No,319870.0,3.0,Face_Hit
101599,242748.0,25.0,755.8,28.0,Quick_Flick,Veteran (46-65),28.0,Yes,242748.0,7.0,Corner_Hit
102167,98689.0,32.0,479.0,4.0,Steady_Push,Veteran (46-65),7.0,Yes,98689.0,5.0,Edge_Hit
101546,237225.0,46.0,592.03,9.0,Steady_Push,,5.0,Yes,237225.0,4.0,Corner_Hit
102685,424192.0,45.0,715.33,5.0,Steady_Push,Experienced (26-45),8.0,No,424192.0,1.0,Face_Hit
103148,80314.0,43.0,469.0,21.0,Quick_Flick,Experienced (26-45),30.0,Yes,80314.0,5.0,Face_Hit
102532,422308.0,8.0,771.49,30.0,Calculated_Lob,Experienced (26-45),9.0,No,422308.0,1.0,Face_Hit
102168,351633.0,48.0,719.38,1.0,Calculated_Lob,Experienced (26-45),18.0,No,351633.0,0.0,Face_Hit
101875,165240.0,18.0,598.0,13.0,Calculated_Lob,Rookie (0-25),1.0,Yes,165240.0,3.0,Corner_Hit
102977,336964.0,31.0,994.5,8.0,Steady_Push,Experienced (26-45),13.0,No,336964.0,3.0,Corner_Hit
100994,369997.0,31.0,935.12,29.0,Steady_Push,Experienced (26-45),13.0,No,369997.0,0.0,Corner_Hit
102943,305194.0,41.0,952.36,10.0,Calculated_Lob,Rookie (0-25),3.0,No,305194.0,2.0,Face_Hit
100490,321182.0,40.0,501.55,29.0,Calculated_Lob,Experienced (26-45),15.0,No,321182.0,1.0,Edge_Hit
100788,12286.0,6.0,773.0,28.0,Calculated_Lob,Experienced (26-45),15.0,Yes,12286.0,7.0,Face_Hit
101119,435615.0,39.0,604.75,18.0,Calculated_Lob,Experienced (26-45),6.0,No,435615.0,2.0,Corner_Hit
102692,390544.0,55.0,998.5,11.0,Calculated_Lob,Experienced (26-45),16.0,No,390544.0,0.0,Edge_Hit
100373,157474.0,57.0,618.0,8.0,Quick_Flick,Veteran (46-65),1.0,Yes,157474.0,5.0,Face_Hit
100786,190289.0,21.0,619.0,19.0,Quick_Flick,Experienced (26-45),4.0,Yes,190289.0,9.0,Edge_Hit
102088,291031.0,37.0,504.18,17.0,Calculated_Lob,Veteran (46-65),11.0,No,291031.0,4.0,Edge_Hit
103049,155595.0,26.0,235.0,22.0,Calculated_Lob,Experienced (26-45),6.0,Yes,155595.0,6.0,Face_Hit
101412,274943.0,15.0,517.79,26.0,Calculated_Lob,Experienced (26-45),18.0,No,274943.0,0.0,Corner_Hit
100461,242197.0,20.0,820.56,13.0,Quick_Flick,Experienced (26-45),30.0,Yes,242197.0,8.0,Face_Hit
101846,170039.0,1.0,711.0,1.0,Quick_Flick,Veteran (46-65),6.0,Yes,170039.0,0.0,Edge_Hit
100145,369069.0,48.0,800.18,10.0,Calculated_Lob,Experienced (26-45),9.0,No,369069.0,3.0,Corner_Hit
101267,197601.0,42.0,828.0,4.0,Steady_Push,Experienced (26-45),6.0,Yes,197601.0,0.0,Edge_Hit
101425,171635.0,45.0,557.0,10.0,Steady_Push,Experienced (26-45),4.0,Yes,171635.0,5.0,Corner_Hit
100899,411991.0,33.0,875.78,11.0,Calculated_Lob,Experienced (26-45),3.0,No,411991.0,0.0,Face_Hit
101185,74156.0,8.0,404.0,21.0,Steady_Push,Veteran (46-65),21.0,Yes,74156.0,7.0,Edge_Hit
102809,196893.0,48.0,106.0,13.0,Quick_Flick,Veteran (46-65),17.0,Yes,196893.0,7.0,Edge_Hit
100922,196437.0,14.0,846.0,21.0,Quick_Flick,Veteran (46-65),22.0,Yes,196437.0,5.0,Edge_Hit
100105,14653.0,7.0,622.0,10.0,Quick_Flick,Veteran (46-65),24.0,Yes,14653.0,5.0,Face_Hit
102849,367405.0,54.0,631.18,5.0,Steady_Push,Veteran (46-65),1.0,No,367405.0,0.0,Edge_Hit
100228,32088.0,20.0,496.0,19.0,Calculated_Lob,Rookie (0-25),24.0,Yes,32088.0,5.0,Face_Hit
101629,51511.0,10.0,476.0,22.0,Calculated_Lob,Veteran (46-65),14.0,Yes,51511.0,9.0,Edge_Hit
102411,324066.0,33.0,757.08,25.0,Calculated_Lob,Veteran (46-65),7.0,No,324066.0,0.0,Corner_Hit
100221,241259.0,,456.52,27.0,Steady_Push,Rookie (0-25),27.0,Yes,241259.0,0.0,Edge_Hit
102018,367191.0,10.0,523.59,12.0,Calculated_Lob,Experienced (26-45),3.0,No,367191.0,3.0,Edge_Hit
102600,70553.0,24.0,921.0,18.0,Calculated_Lob,Rookie (0-25),7.0,Yes,70553.0,8.0,Face_Hit
103027,356023.0,12.0,564.25,26.0,Calculated_Lob,Veteran (46-65),6.0,No,356023.0,2.0,Corner_Hit
101318,253765.0,1.0,799.52,6.0,Calculated_Lob,Veteran (46-65),30.0,Yes,253765.0,8.0,Corner_Hit
100738,218971.0,23.0,858.65,19.0,Steady_Push,Veteran (46-65),28.0,Yes,218971.0,5.0,Face_Hit
101531,93212.0,41.0,936.0,10.0,Calculated_Lob,Veteran (46-65),0.0,Yes,93212.0,9.0,Face_Hit
101873,33057.0,13.0,127.0,17.0,Calculated_Lob,Veteran (46-65),2.0,Yes,33057.0,3.0,Face_Hit
101087,148186.0,37.0,162.0,27.0,Steady_Push,Veteran (46-65),30.0,Yes,148186.0,5.0,Edge_Hit
101086,247993.0,2.0,305.0,17.0,Calculated_Lob,Veteran (46-65),9.0,Yes,247993.0,5.0,Face_Hit
102241,125372.0,31.0,587.0,15.0,Steady_Push,Experienced (26-45),12.0,Yes,125372.0,10.0,Edge_Hit
102140,59523.0,58.0,808.0,12.0,Steady_Push,Veteran (46-65),21.0,Yes,59523.0,10.0,Face_Hit
101807,373897.0,18.0,792.87,18.0,Calculated_Lob,Veteran (46-65),11.0,No,373897.0,0.0,Face_Hit
102007,104836.0,47.0,828.0,30.0,Quick_Flick,Rookie (0-25),12.0,Yes,104836.0,8.0,Edge_Hit
102057,262233.0,56.0,910.78,19.0,Steady_Push,Experienced (26-45),12.0,No,262233.0,0.0,Face_Hit
100354,145021.0,47.0,516.0,27.0,Steady_Push,Rookie (0-25),0.0,Yes,145021.0,6.0,Corner_Hit
101681,96036.0,58.0,790.0,28.0,Calculated_Lob,Experienced (26-45),27.0,Yes,96036.0,3.0,Corner_Hit
102549,397800.0,56.0,812.59,23.0,Steady_Push,Experienced (26-45),20.0,No,397800.0,2.0,Edge_Hit
102912,426997.0,16.0,921.3,13.0,Calculated_Lob,Veteran (46-65),13.0,No,426997.0,2.0,Corner_Hit
102176,298968.0,26.0,791.8,6.0,Calculated_Lob,Experienced (26-45),4.0,No,298968.0,3.0,Edge_Hit
100076,155497.0,21.0,630.0,19.0,Calculated_Lob,Experienced (26-45),28.0,Yes,155497.0,10.0,Corner_Hit
101715,141105.0,49.0,128.0,14.0,Quick_Flick,Veteran (46-65),11.0,Yes,141105.0,3.0,Corner_Hit
103116,190711.0,8.0,713.0,14.0,Quick_Flick,Experienced (26-45),28.0,Yes,190711.0,1.0,Corner_Hit
101630,202658.0,3.0,424.0,4.0,Quick_Flick,Experienced (26-45),25.0,Yes,202658.0,3.0,Face_Hit
100331,328415.0,31.0,938.84,18.0,Steady_Push,Experienced (26-45),5.0,No,328415.0,2.0,Face_Hit
100378,425684.0,54.0,736.12,13.0,Calculated_Lob,Rookie (0-25),19.0,No,425684.0,0.0,Edge_Hit
100866,265028.0,30.0,584.82,9.0,Steady_Push,Experienced (26-45),1.0,No,265028.0,3.0,Face_Hit
101468,435644.0,29.0,743.46,17.0,Steady_Push,Experienced (26-45),14.0,No,435644.0,1.0,Face_Hit
100205,309808.0,19.0,744.59,14.0,Calculated_Lob,Experienced (26-45),3.0,No,309808.0,2.0,Face_Hit
103161,371061.0,24.0,550.79,20.0,Steady_Push,Experienced (26-45),7.0,No,371061.0,2.0,Corner_Hit
100521,257362.0,9.0,995.69,7.0,Quick_Flick,Veteran (46-65),3.0,Yes,257362.0,8.0,Corner_Hit
100683,152983.0,9.0,667.0,28.0,Steady_Push,Veteran (46-65),1.0,Yes,152983.0,7.0,Corner_Hit
100539,37539.0,47.0,352.0,24.0,Quick_Flick,Experienced (26-45),2.0,Yes,37539.0,3.0,Face_Hit
100980,171494.0,16.0,939.0,2.0,Quick_Flick,Experienced (26-45),16.0,Yes,171494.0,5.0,Corner_Hit
102326,435180.0,15.0,968.87,20.0,Steady_Push,Veteran (46-65),13.0,No,435180.0,4.0,Face_Hit
101156,162618.0,47.0,524.0,14.0,Calculated_Lob,Veteran (46-65),3.0,Yes,162618.0,1.0,Corner_Hit
101788,443172.0,48.0,858.67,14.0,Steady_Push,Experienced (26-45),15.0,No,443172.0,0.0,Corner_Hit
102998,322014.0,17.0,928.58,17.0,Calculated_Lob,Rookie (0-25),19.0,No,322014.0,0.0,Face_Hit
102786,292125.0,43.0,909.23,29.0,Calculated_Lob,Experienced (26-45),11.0,No,292125.0,1.0,Edge_Hit
101035,180111.0,3.0,701.0,26.0,Calculated_Lob,Veteran (46-65),2.0,Yes,180111.0,7.0,Face_Hit
101746,146251.0,11.0,844.0,29.0,Quick_Flick,Experienced (26-45),14.0,Yes,146251.0,2.0,Edge_Hit
101123,83316.0,6.0,145.0,10.0,Calculated_Lob,Experienced (26-45),3.0,Yes,83316.0,3.0,Edge_Hit
100330,179768.0,23.0,880.0,29.0,Quick_Flick,Veteran (46-65),30.0,Yes,179768.0,5.0,Corner_Hit
100800,285660.0,48.0,577.59,1.0,Calculated_Lob,Experienced (26-45),9.0,No,285660.0,4.0,Face_Hit
101619,283391.0,35.0,736.02,14.0,Steady_Push,Veteran (46-65),7.0,No,283391.0,2.0,Face_Hit
103081,104673.0,10.0,549.0,5.0,Quick_Flick,Rookie (0-25),14.0,Yes,104673.0,6.0,Edge_Hit
101538,291297.0,59.0,953.09,3.0,Calculated_Lob,Experienced (26-45),0.0,No,291297.0,4.0,Face_Hit
100647,400518.0,57.0,824.36,12.0,Calculated_Lob,Experienced (26-45),17.0,No,400518.0,0.0,Face_Hit
100299,84505.0,55.0,202.0,22.0,Quick_Flick,Veteran (46-65),17.0,Yes,84505.0,7.0,Face_Hit
100562,320554.0,8.0,867.41,2.0,Steady_Push,Experienced (26-45),20.0,No,320554.0,1.0,Edge_Hit
101276,343852.0,34.0,626.54,4.0,Calculated_Lob,Rookie (0-25),4.0,No,343852.0,,Edge_Hit
102156,86685.0,33.0,312.0,29.0,Quick_Flick,Experienced (26-45),11.0,Yes,86685.0,1.0,Edge_Hit
102540,152306.0,23.0,352.0,28.0,Quick_Flick,Experienced (26-45),26.0,Yes,152306.0,4.0,Corner_Hit
101367,323332.0,38.0,807.39,24.0,Calculated_Lob,Experienced (26-45),12.0,No,323332.0,2.0,Edge_Hit
101300,198752.0,10.0,471.0,1.0,Steady_Push,Experienced (26-45),16.0,Yes,198752.0,0.0,Corner_Hit
101430,369328.0,58.0,533.72,19.0,Calculated_Lob,Experienced (26-45),11.0,No,369328.0,0.0,Face_Hit
102032,209430.0,27.0,999.48,10.0,Calculated_Lob,Veteran (46-65),18.0,Yes,209430.0,0.0,Edge_Hit
101877,64617.0,19.0,928.0,27.0,Calculated_Lob,Veteran (46-65),9.0,Yes,64617.0,8.0,Edge_Hit
101820,410931.0,13.0,635.0,24.0,Calculated_Lob,Veteran (46-65),17.0,No,410931.0,4.0,Face_Hit
100106,104966.0,29.0,723.0,26.0,Steady_Push,Experienced (26-45),9.0,Yes,104966.0,3.0,Corner_Hit
101270,423949.0,21.0,930.3,29.0,Calculated_Lob,Rookie (0-25),16.0,No,423949.0,1.0,Edge_Hit
101838,108054.0,47.0,534.0,1.0,Steady_Push,Experienced (26-45),22.0,Yes,108054.0,3.0,Edge_Hit
102913,369352.0,38.0,953.61,26.0,Steady_Push,Experienced (26-45),9.0,No,369352.0,1.0,Corner_Hit
100803,84473.0,59.0,985.0,15.0,Quick_Flick,Veteran (46-65),7.0,Yes,84473.0,0.0,Face_Hit
101081,399453.0,25.0,644.47,18.0,Steady_Push,Experienced (26-45),13.0,No,399453.0,3.0,Edge_Hit
102808,321148.0,50.0,552.98,24.0,Steady_Push,Experienced (26-45),10.0,No,321148.0,0.0,Edge_Hit
100296,229954.0,3.0,509.03,7.0,Calculated_Lob,Veteran (46-65),0.0,Yes,229954.0,8.0,Face_Hit
100267,387458.0,5.0,969.16,3.0,Steady_Push,Experienced (26-45),20.0,No,387458.0,3.0,Corner_Hit
100706,323761.0,15.0,718.55,30.0,Steady_Push,Rookie (0-25),19.0,No,323761.0,1.0,Edge_Hit
102312,183415.0,57.0,993.0,1.0,Steady_Push,Veteran (46-65),15.0,Yes,183415.0,8.0,Face_Hit
101545,433412.0,31.0,893.23,9.0,Steady_Push,Experienced (26-45),4.0,No,433412.0,3.0,Corner_Hit
100096,262615.0,55.0,786.47,12.0,Calculated_Lob,Experienced (26-45),13.0,No,262615.0,0.0,Face_Hit
100035,65522.0,2.0,131.0,14.0,Calculated_Lob,Experienced (26-45),3.0,Yes,65522.0,10.0,Edge_Hit
101912,242681.0,2.0,458.65,27.0,Quick_Flick,Experienced (26-45),30.0,Yes,242681.0,5.0,Corner_Hit
100805,250664.0,15.0,704.49,26.0,Calculated_Lob,Veteran (46-65),24.0,Yes,250664.0,4.0,Corner_Hit
100418,165237.0,23.0,432.0,11.0,Steady_Push,Veteran (46-65),21.0,Yes,165237.0,10.0,Corner_Hit
100773,83050.0,17.0,925.0,11.0,Calculated_Lob,Veteran (46-65),26.0,Yes,83050.0,7.0,Face_Hit
102541,373115.0,11.0,884.41,23.0,Steady_Push,Veteran (46-65),18.0,No,373115.0,4.0,Corner_Hit
100910,31025.0,56.0,281.0,15.0,Steady_Push,Veteran (46-65),17.0,Yes,31025.0,8.0,Face_Hit
101171,233198.0,56.0,278.09,9.0,Calculated_Lob,Veteran (46-65),29.0,Yes,233198.0,5.0,Face_Hit
102682,110227.0,39.0,169.0,10.0,Calculated_Lob,Rookie (0-25),16.0,Yes,110227.0,10.0,Edge_Hit
102936,287656.0,56.0,862.81,24.0,Calculated_Lob,Rookie (0-25),17.0,No,287656.0,1.0,Corner_Hit
100360,130339.0,43.0,253.0,29.0,Steady_Push,Veteran (46-65),24.0,Yes,130339.0,3.0,Edge_Hit
100044,308903.0,1.0,883.15,29.0,Calculated_Lob,Experienced (26-45),14.0,No,308903.0,1.0,Edge_Hit
100304,447239.0,52.0,718.89,14.0,Calculated_Lob,Experienced (26-45),0.0,No,447239.0,1.0,Face_Hit
100820,23665.0,41.0,727.0,24.0,Quick_Flick,Experienced (26-45),19.0,Yes,23665.0,6.0,Corner_Hit
103164,106621.0,15.0,249.0,14.0,Calculated_Lob,Experienced (26-45),4.0,Yes,106621.0,9.0,Corner_Hit
100823,341059.0,22.0,917.55,15.0,Calculated_Lob,Experienced (26-45),5.0,No,341059.0,3.0,Edge_Hit
103040,295952.0,44.0,632.82,22.0,Steady_Push,Experienced (26-45),9.0,No,295952.0,3.0,Edge_Hit
102432,321900.0,22.0,539.98,10.0,Calculated_Lob,Experienced (26-45),3.0,No,321900.0,3.0,Edge_Hit
100940,357337.0,6.0,866.62,4.0,Steady_Push,Experienced (26-45),20.0,No,357337.0,0.0,Face_Hit
102882,232742.0,16.0,124.77,29.0,Quick_Flick,Experienced (26-45),7.0,Yes,232742.0,6.0,Corner_Hit
100381,56380.0,15.0,663.0,18.0,Quick_Flick,Experienced (26-45),8.0,Yes,56380.0,5.0,Edge_Hit
100590,62147.0,11.0,128.0,12.0,Steady_Push,Experienced (26-45),26.0,Yes,62147.0,6.0,Corner_Hit
100762,16335.0,52.0,803.0,16.0,Calculated_Lob,Experienced (26-45),12.0,No,16335.0,2.0,Face_Hit
102693,403477.0,10.0,944.98,15.0,Steady_Push,Experienced (26-45),20.0,No,403477.0,1.0,Edge_Hit
100133,150786.0,6.0,970.0,24.0,Steady_Push,Veteran (46-65),2.0,Yes,150786.0,1.0,Face_Hit
102189,274216.0,35.0,503.77,9.0,Steady_Push,Experienced (26-45),15.0,No,274216.0,2.0,Edge_Hit
100725,403614.0,40.0,696.63,11.0,Steady_Push,Veteran (46-65),2.0,No,403614.0,0.0,Edge_Hit
100889,92753.0,40.0,944.0,6.0,Calculated_Lob,Veteran (46-65),30.0,Yes,92753.0,3.0,Face_Hit
101560,409555.0,1.0,962.13,12.0,Steady_Push,Veteran (46-65),11.0,No,409555.0,2.0,Edge_Hit
100323,1192.0,46.0,749.0,18.0,Quick_Flick,Veteran (46-65),25.0,Yes,1192.0,0.0,Corner_Hit
100326,328892.0,9.0,953.89,15.0,Calculated_Lob,Experienced (26-45),18.0,No,328892.0,0.0,Face_Hit
102963,47093.0,19.0,435.0,24.0,Quick_Flick,Veteran (46-65),2.0,Yes,47093.0,0.0,Face_Hit
101848,262889.0,32.0,578.44,24.0,Calculated_Lob,Experienced (26-45),7.0,No,262889.0,0.0,Corner_Hit
102161,314014.0,37.0,776.25,25.0,Calculated_Lob,Experienced (26-45),6.0,No,314014.0,2.0,Edge_Hit
103162,90813.0,25.0,870.0,2.0,Calculated_Lob,Veteran (46-65),7.0,Yes,90813.0,0.0,Edge_Hit
102026,447388.0,55.0,801.53,10.0,Steady_Push,Veteran (46-65),20.0,No,447388.0,1.0,Face_Hit
100210,191228.0,20.0,258.0,25.0,Calculated_Lob,Rookie (0-25),1.0,Yes,191228.0,6.0,Face_Hit
102634,382502.0,45.0,966.39,15.0,Calculated_Lob,Experienced (26-45),12.0,No,382502.0,2.0,
102781,204123.0,35.0,981.27,7.0,Calculated_Lob,Experienced (26-45),9.0,Yes,204123.0,5.0,Corner_Hit
100374,219944.0,53.0,346.46,8.0,Calculated_Lob,Experienced (26-45),0.0,Yes,219944.0,7.0,Corner_Hit
102988,109.0,13.0,649.0,6.0,Calculated_Lob,Experienced (26-45),11.0,Yes,109.0,4.0,Face_Hit
100038,66361.0,23.0,516.0,30.0,Calculated_Lob,Veteran (46-65),9.0,Yes,66361.0,6.0,Corner_Hit
100954,62428.0,56.0,263.0,25.0,Calculated_Lob,Experienced (26-45),29.0,Yes,62428.0,2.0,Face_Hit
103156,143277.0,12.0,750.0,19.0,Quick_Flick,Experienced (26-45),19.0,Yes,143277.0,6.0,Corner_Hit
102970,342150.0,5.0,626.2,19.0,Calculated_Lob,Veteran (46-65),9.0,No,342150.0,0.0,Corner_Hit
102545,298520.0,47.0,508.0,30.0,Steady_Push,Experienced (26-45),6.0,No,298520.0,1.0,Face_Hit
100756,341193.0,9.0,678.75,30.0,Steady_Push,Experienced (26-45),0.0,No,341193.0,0.0,Edge_Hit
100265,258442.0,2.0,646.24,23.0,Steady_Push,Veteran (46-65),6.0,Yes,258442.0,7.0,Corner_Hit
102761,182023.0,1.0,592.0,12.0,Calculated_Lob,Experienced (26-45),9.0,No,182023.0,2.0,Edge_Hit
101959,266408.0,,709.08,21.0,Calculated_Lob,Experienced (26-45),10.0,No,266408.0,4.0,Corner_Hit
100359,164842.0,35.0,217.0,8.0,Quick_Flick,Veteran (46-65),16.0,Yes,164842.0,1.0,Edge_Hit
100657,340558.0,1.0,576.81,11.0,Steady_Push,Experienced (26-45),16.0,No,340558.0,1.0,Edge_Hit
103100,429892.0,10.0,622.31,8.0,Calculated_Lob,Rookie (0-25),13.0,No,429892.0,1.0,Edge_Hit
102114,399627.0,27.0,575.5,1.0,Steady_Push,Experienced (26-45),4.0,No,399627.0,2.0,Edge_Hit
102072,408748.0,37.0,623.36,12.0,Calculated_Lob,Experienced (26-45),16.0,No,408748.0,1.0,Face_Hit
102836,54149.0,16.0,200.0,26.0,Steady_Push,Veteran (46-65),5.0,Yes,54149.0,10.0,Edge_Hit
102422,295369.0,37.0,901.66,7.0,Steady_Push,Veteran (46-65),19.0,No,295369.0,3.0,Corner_Hit
101384,62602.0,13.0,455.0,2.0,Quick_Flick,Veteran (46-65),4.0,Yes,62602.0,8.0,Edge_Hit
101987,25589.0,22.0,614.0,3.0,Steady_Push,Experienced (26-45),28.0,Yes,25589.0,4.0,Face_Hit
100478,167144.0,50.0,944.0,10.0,Quick_Flick,Experienced (26-45),24.0,Yes,167144.0,6.0,Edge_Hit
100927,342127.0,53.0,856.52,4.0,Steady_Push,Experienced (26-45),4.0,No,342127.0,2.0,Corner_Hit
102125,213926.0,39.0,248.64,4.0,Steady_Push,Rookie (0-25),17.0,Yes,213926.0,5.0,Face_Hit
101917,138685.0,51.0,333.0,10.0,Steady_Push,Experienced (26-45),22.0,Yes,138685.0,8.0,Face_Hit
100669,78504.0,50.0,602.0,16.0,Calculated_Lob,Experienced (26-45),20.0,Yes,78504.0,3.0,Edge_Hit
101497,418009.0,44.0,944.23,4.0,Steady_Push,Experienced (26-45),20.0,No,418009.0,0.0,Corner_Hit
102429,119332.0,59.0,907.0,20.0,Steady_Push,Experienced (26-45),8.0,Yes,119332.0,7.0,Face_Hit
101733,28015.0,22.0,234.0,9.0,Calculated_Lob,Veteran (46-65),14.0,Yes,28015.0,0.0,Edge_Hit
100476,383651.0,2.0,896.77,4.0,Calculated_Lob,Experienced (26-45),5.0,No,383651.0,2.0,Corner_Hit
102490,291536.0,54.0,679.41,4.0,Calculated_Lob,Experienced (26-45),4.0,No,291536.0,1.0,Face_Hit
101618,341690.0,20.0,975.14,17.0,Steady_Push,Experienced (26-45),13.0,No,341690.0,0.0,Edge_Hit
100421,195981.0,23.0,104.0,21.0,Steady_Push,Rookie (0-25),5.0,Yes,195981.0,2.0,Face_Hit
100570,329714.0,59.0,777.48,27.0,Calculated_Lob,Rookie (0-25),7.0,No,329714.0,2.0,Face_Hit
101495,117793.0,33.0,217.0,5.0,Quick_Flick,Veteran (46-65),24.0,Yes,117793.0,10.0,Corner_Hit
100157,205859.0,22.0,824.34,9.0,Steady_Push,Experienced (26-45),9.0,Yes,205859.0,8.0,Face_Hit
100141,389986.0,18.0,854.52,20.0,Steady_Push,Experienced (26-45),9.0,No,389986.0,0.0,Edge_Hit
100001,322357.0,12.0,728.96,15.0,Steady_Push,Experienced (26-45),5.0,No,322357.0,4.0,Corner_Hit
100279,251822.0,7.0,230.86,18.0,Calculated_Lob,Veteran (46-65),4.0,Yes,251822.0,2.0,Corner_Hit
100772,382086.0,10.0,584.06,4.0,Steady_Push,Experienced (26-45),0.0,No,382086.0,4.0,Corner_Hit
102709,96790.0,30.0,666.0,4.0,Calculated_Lob,Veteran (46-65),2.0,Yes,96790.0,0.0,Face_Hit
100798,163957.0,15.0,730.0,16.0,Quick_Flick,Experienced (26-45),0.0,Yes,163957.0,3.0,Corner_Hit
